threshold,segment,rows,trades,coverage,trade_precision,avg_r,total_r,profit_factor,max_drawdown_r,buy_precision,sell_precision,macro_f1,prediction_distribution,target_distribution,confusion_matrix,low_sample
0.50,2023-02,4606,885,0.192141,0.786441,1.493503,1321.75,11.21998,22.07,0.781513,0.789773,0.552241,"{""DO_NOTHING"": 3721, ""ENTER_BUY"": 357, ""ENTER_SELL"": 528}","{""DO_NOTHING"": 2474, ""ENTER_BUY"": 939, ""ENTER_SELL"": 1193}","{""DO_NOTHING"": {""DO_NOTHING"": 2297, ""ENTER_BUY"": 77, ""ENTER_SELL"": 100}, ""ENTER_BUY"": {""DO_NOTHING"": 649, ""ENTER_BUY"": 279, ""ENTER_SELL"": 11}, ""ENTER_SELL"": {""DO_NOTHING"": 775, ""ENTER_BUY"": 1, ""ENTER_SELL"": 417}}",False
0.50,2023-03,5431,1154,0.212484,0.791161,1.505953,1737.87,11.711063,17.0,0.792654,0.787097,0.570296,"{""DO_NOTHING"": 4277, ""ENTER_BUY"": 844, ""ENTER_SELL"": 310}","{""DO_NOTHING"": 2961, ""ENTER_BUY"": 1484, ""ENTER_SELL"": 986}","{""DO_NOTHING"": {""DO_NOTHING"": 2749, ""ENTER_BUY"": 156, ""ENTER_SELL"": 56}, ""ENTER_BUY"": {""DO_NOTHING"": 805, ""ENTER_BUY"": 669, ""ENTER_SELL"": 10}, ""ENTER_SELL"": {""DO_NOTHING"": 723, ""ENTER_BUY"": 19, ""ENTER_SELL"": 244}}",False
0.50,2023-04,4592,395,0.086019,0.893671,1.793797,708.55,33.206818,8.0,0.85906,0.914634,0.499675,"{""DO_NOTHING"": 4197, ""ENTER_BUY"": 149, ""ENTER_SELL"": 246}","{""DO_NOTHING"": 2948, ""ENTER_BUY"": 820, ""ENTER_SELL"": 824}","{""DO_NOTHING"": {""DO_NOTHING"": 2909, ""ENTER_BUY"": 21, ""ENTER_SELL"": 18}, ""ENTER_BUY"": {""DO_NOTHING"": 689, ""ENTER_BUY"": 128, ""ENTER_SELL"": 3}, ""ENTER_SELL"": {""DO_NOTHING"": 599, ""ENTER_BUY"": 0, ""ENTER_SELL"": 225}}",False
0.50,2023-05,5167,653,0.126379,0.880551,1.739969,1136.2,28.07817,12.84,0.905325,0.871901,0.540075,"{""DO_NOTHING"": 4514, ""ENTER_BUY"": 169, ""ENTER_SELL"": 484}","{""DO_NOTHING"": 3162, ""ENTER_BUY"": 773, ""ENTER_SELL"": 1232}","{""DO_NOTHING"": {""DO_NOTHING"": 3084, ""ENTER_BUY"": 16, ""ENTER_SELL"": 62}, ""ENTER_BUY"": {""DO_NOTHING"": 620, ""ENTER_BUY"": 153, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 810, ""ENTER_BUY"": 0, ""ENTER_SELL"": 422}}",False
0.50,2023-06,5172,483,0.093387,0.939959,1.855631,896.27,45.172992,7.0,0.945402,0.925926,0.521734,"{""DO_NOTHING"": 4689, ""ENTER_BUY"": 348, ""ENTER_SELL"": 135}","{""DO_NOTHING"": 3332, ""ENTER_BUY"": 1037, ""ENTER_SELL"": 803}","{""DO_NOTHING"": {""DO_NOTHING"": 3303, ""ENTER_BUY"": 19, ""ENTER_SELL"": 10}, ""ENTER_BUY"": {""DO_NOTHING"": 708, ""ENTER_BUY"": 329, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 678, ""ENTER_BUY"": 0, ""ENTER_SELL"": 125}}",False
0.50,2023-07,4591,808,0.175997,0.824257,1.54047,1244.7,12.243902,10.0,0.802817,0.84106,0.63739,"{""DO_NOTHING"": 3783, ""ENTER_BUY"": 355, ""ENTER_SELL"": 453}","{""DO_NOTHING"": 2939, ""ENTER_BUY"": 832, ""ENTER_SELL"": 820}","{""DO_NOTHING"": {""DO_NOTHING"": 2801, ""ENTER_BUY"": 68, ""ENTER_SELL"": 70}, ""ENTER_BUY"": {""DO_NOTHING"": 545, ""ENTER_BUY"": 285, ""ENTER_SELL"": 2}, ""ENTER_SELL"": {""DO_NOTHING"": 437, ""ENTER_BUY"": 2, ""ENTER_SELL"": 381}}",False
0.50,2023-08,5466,798,0.145993,0.718045,1.235627,986.03,6.174652,18.0,0.687179,0.728027,0.516358,"{""DO_NOTHING"": 4668, ""ENTER_BUY"": 195, ""ENTER_SELL"": 603}","{""DO_NOTHING"": 3437, ""ENTER_BUY"": 882, ""ENTER_SELL"": 1147}","{""DO_NOTHING"": {""DO_NOTHING"": 3236, ""ENTER_BUY"": 53, ""ENTER_SELL"": 148}, ""ENTER_BUY"": {""DO_NOTHING"": 732, ""ENTER_BUY"": 134, ""ENTER_SELL"": 16}, ""ENTER_SELL"": {""DO_NOTHING"": 700, ""ENTER_BUY"": 8, ""ENTER_SELL"": 439}}",False
0.50,2023-09,4900,799,0.163061,0.760951,1.409825,1126.45,9.055277,18.0,0.763224,0.758706,0.610678,"{""DO_NOTHING"": 4101, ""ENTER_BUY"": 397, ""ENTER_SELL"": 402}","{""DO_NOTHING"": 3258, ""ENTER_BUY"": 781, ""ENTER_SELL"": 861}","{""DO_NOTHING"": {""DO_NOTHING"": 3071, ""ENTER_BUY"": 93, ""ENTER_SELL"": 94}, ""ENTER_BUY"": {""DO_NOTHING"": 475, ""ENTER_BUY"": 303, ""ENTER_SELL"": 3}, ""ENTER_SELL"": {""DO_NOTHING"": 555, ""ENTER_BUY"": 1, ""ENTER_SELL"": 305}}",False
0.50,2023-10,4901,732,0.149357,0.825137,1.509139,1104.69,10.586826,16.0,0.816438,0.833787,0.585213,"{""DO_NOTHING"": 4169, ""ENTER_BUY"": 365, ""ENTER_SELL"": 367}","{""DO_NOTHING"": 3061, ""ENTER_BUY"": 917, ""ENTER_SELL"": 923}","{""DO_NOTHING"": {""DO_NOTHING"": 2951, ""ENTER_BUY"": 60, ""ENTER_SELL"": 50}, ""ENTER_BUY"": {""DO_NOTHING"": 608, ""ENTER_BUY"": 298, ""ENTER_SELL"": 11}, ""ENTER_SELL"": {""DO_NOTHING"": 610, ""ENTER_BUY"": 7, ""ENTER_SELL"": 306}}",False
0.50,2023-11,5176,697,0.13466,0.777618,1.468565,1023.59,10.340177,9.59,0.77095,0.8,0.543169,"{""DO_NOTHING"": 4479, ""ENTER_BUY"": 537, ""ENTER_SELL"": 160}","{""DO_NOTHING"": 3386, ""ENTER_BUY"": 1040, ""ENTER_SELL"": 750}","{""DO_NOTHING"": {""DO_NOTHING"": 3237, ""ENTER_BUY"": 117, ""ENTER_SELL"": 32}, ""ENTER_BUY"": {""DO_NOTHING"": 626, ""ENTER_BUY"": 414, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 616, ""ENTER_BUY"": 6, ""ENTER_SELL"": 128}}",False
0.50,2023-12,4852,755,0.155606,0.854305,1.600821,1208.62,13.442042,14.0,0.8275,0.884507,0.613902,"{""DO_NOTHING"": 4097, ""ENTER_BUY"": 400, ""ENTER_SELL"": 355}","{""DO_NOTHING"": 3064, ""ENTER_BUY"": 912, ""ENTER_SELL"": 876}","{""DO_NOTHING"": {""DO_NOTHING"": 2961, ""ENTER_BUY"": 63, ""ENTER_SELL"": 40}, ""ENTER_BUY"": {""DO_NOTHING"": 580, ""ENTER_BUY"": 331, ""ENTER_SELL"": 1}, ""ENTER_SELL"": {""DO_NOTHING"": 556, ""ENTER_BUY"": 6, ""ENTER_SELL"": 314}}",False
0.50,2024-01,4900,267,0.05449,0.378277,0.281685,75.21,1.53477,63.0,0.169492,0.4375,0.322373,"{""DO_NOTHING"": 4633, ""ENTER_BUY"": 59, ""ENTER_SELL"": 208}","{""DO_NOTHING"": 3222, ""ENTER_BUY"": 711, ""ENTER_SELL"": 967}","{""DO_NOTHING"": {""DO_NOTHING"": 3088, ""ENTER_BUY"": 34, ""ENTER_SELL"": 100}, ""ENTER_BUY"": {""DO_NOTHING"": 684, ""ENTER_BUY"": 10, ""ENTER_SELL"": 17}, ""ENTER_SELL"": {""DO_NOTHING"": 861, ""ENTER_BUY"": 15, ""ENTER_SELL"": 91}}",False
0.50,2024-02,4900,104,0.021224,0.5,0.561538,58.4,2.216413,24.78,0.522727,0.375,0.335354,"{""DO_NOTHING"": 4796, ""ENTER_BUY"": 88, ""ENTER_SELL"": 16}","{""DO_NOTHING"": 3681, ""ENTER_BUY"": 652, ""ENTER_SELL"": 567}","{""DO_NOTHING"": {""DO_NOTHING"": 3650, ""ENTER_BUY"": 24, ""ENTER_SELL"": 7}, ""ENTER_BUY"": {""DO_NOTHING"": 603, ""ENTER_BUY"": 46, ""ENTER_SELL"": 3}, ""ENTER_SELL"": {""DO_NOTHING"": 543, ""ENTER_BUY"": 18, ""ENTER_SELL"": 6}}",False
0.50,2024-03,4857,99,0.020383,0.060606,-0.118182,-11.7,0.771841,42.2,0.107143,0.0,0.294866,"{""DO_NOTHING"": 4758, ""ENTER_BUY"": 56, ""ENTER_SELL"": 43}","{""DO_NOTHING"": 3713, ""ENTER_BUY"": 475, ""ENTER_SELL"": 669}","{""DO_NOTHING"": {""DO_NOTHING"": 3651, ""ENTER_BUY"": 34, ""ENTER_SELL"": 28}, ""ENTER_BUY"": {""DO_NOTHING"": 454, ""ENTER_BUY"": 6, ""ENTER_SELL"": 15}, ""ENTER_SELL"": {""DO_NOTHING"": 653, ""ENTER_BUY"": 16, ""ENTER_SELL"": 0}}",True
0.50,2024-04,4901,262,0.053458,0.255725,0.101756,26.66,1.190633,41.83,0.259414,0.217391,0.316168,"{""DO_NOTHING"": 4639, ""ENTER_BUY"": 239, ""ENTER_SELL"": 23}","{""DO_NOTHING"": 3419, ""ENTER_BUY"": 741, ""ENTER_SELL"": 741}","{""DO_NOTHING"": {""DO_NOTHING"": 3259, ""ENTER_BUY"": 142, ""ENTER_SELL"": 18}, ""ENTER_BUY"": {""DO_NOTHING"": 679, ""ENTER_BUY"": 62, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 701, ""ENTER_BUY"": 35, ""ENTER_SELL"": 5}}",False
0.50,2024-05,5476,294,0.053689,0.173469,-0.180612,-53.1,0.716528,127.21,0.202381,0.0,0.327422,"{""DO_NOTHING"": 5182, ""ENTER_BUY"": 252, ""ENTER_SELL"": 42}","{""DO_NOTHING"": 4306, ""ENTER_BUY"": 677, ""ENTER_SELL"": 493}","{""DO_NOTHING"": {""DO_NOTHING"": 4139, ""ENTER_BUY"": 139, ""ENTER_SELL"": 28}, ""ENTER_BUY"": {""DO_NOTHING"": 612, ""ENTER_BUY"": 51, ""ENTER_SELL"": 14}, ""ENTER_SELL"": {""DO_NOTHING"": 431, ""ENTER_BUY"": 62, ""ENTER_SELL"": 0}}",False
0.50,2024-06,4612,338,0.073287,0.213018,-0.219882,-74.32,0.682813,103.15,0.260223,0.028986,0.344951,"{""DO_NOTHING"": 4274, ""ENTER_BUY"": 269, ""ENTER_SELL"": 69}","{""DO_NOTHING"": 3394, ""ENTER_BUY"": 492, ""ENTER_SELL"": 726}","{""DO_NOTHING"": {""DO_NOTHING"": 3243, ""ENTER_BUY"": 128, ""ENTER_SELL"": 23}, ""ENTER_BUY"": {""DO_NOTHING"": 378, ""ENTER_BUY"": 70, ""ENTER_SELL"": 44}, ""ENTER_SELL"": {""DO_NOTHING"": 653, ""ENTER_BUY"": 71, ""ENTER_SELL"": 2}}",False
0.50,2024-07,5000,257,0.0514,0.33463,0.235642,60.56,1.473458,59.31,0.33463,,0.39777,"{""DO_NOTHING"": 4743, ""ENTER_BUY"": 257}","{""DO_NOTHING"": 4219, ""ENTER_BUY"": 358, ""ENTER_SELL"": 423}","{""DO_NOTHING"": {""DO_NOTHING"": 4094, ""ENTER_BUY"": 125, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 272, ""ENTER_BUY"": 86, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 377, ""ENTER_BUY"": 46, ""ENTER_SELL"": 0}}",False
0.50,2024-08,5188,232,0.044719,0.271552,0.154698,35.89,1.306831,67.12,0.198347,0.351351,0.322906,"{""DO_NOTHING"": 4956, ""ENTER_BUY"": 121, ""ENTER_SELL"": 111}","{""DO_NOTHING"": 3684, ""ENTER_BUY"": 801, ""ENTER_SELL"": 703}","{""DO_NOTHING"": {""DO_NOTHING"": 3546, ""ENTER_BUY"": 75, ""ENTER_SELL"": 63}, ""ENTER_BUY"": {""DO_NOTHING"": 768, ""ENTER_BUY"": 24, ""ENTER_SELL"": 9}, ""ENTER_SELL"": {""DO_NOTHING"": 642, ""ENTER_BUY"": 22, ""ENTER_SELL"": 39}}",False
0.50,2024-09,4613,104,0.022545,0.173077,-0.240192,-24.98,0.613013,44.56,0.933333,0.044944,0.288315,"{""DO_NOTHING"": 4509, ""ENTER_BUY"": 15, ""ENTER_SELL"": 89}","{""DO_NOTHING"": 3223, ""ENTER_BUY"": 785, ""ENTER_SELL"": 605}","{""DO_NOTHING"": {""DO_NOTHING"": 3164, ""ENTER_BUY"": 0, ""ENTER_SELL"": 59}, ""ENTER_BUY"": {""DO_NOTHING"": 745, ""ENTER_BUY"": 14, ""ENTER_SELL"": 26}, ""ENTER_SELL"": {""DO_NOTHING"": 600, ""ENTER_BUY"": 1, ""ENTER_SELL"": 4}}",False
0.50,2024-10,5476,273,0.049854,0.271062,0.278791,76.11,1.640387,48.55,0.155844,0.316327,0.340706,"{""DO_NOTHING"": 5203, ""ENTER_BUY"": 77, ""ENTER_SELL"": 196}","{""DO_NOTHING"": 4215, ""ENTER_BUY"": 427, ""ENTER_SELL"": 834}","{""DO_NOTHING"": {""DO_NOTHING"": 4022, ""ENTER_BUY"": 62, ""ENTER_SELL"": 131}, ""ENTER_BUY"": {""DO_NOTHING"": 412, ""ENTER_BUY"": 12, ""ENTER_SELL"": 3}, ""ENTER_SELL"": {""DO_NOTHING"": 769, ""ENTER_BUY"": 3, ""ENTER_SELL"": 62}}",False
0.50,2024-11,4888,550,0.11252,0.318182,0.059109,32.51,1.095212,125.1,0.390805,0.193069,0.311533,"{""DO_NOTHING"": 4338, ""ENTER_BUY"": 348, ""ENTER_SELL"": 202}","{""DO_NOTHING"": 2613, ""ENTER_BUY"": 1115, ""ENTER_SELL"": 1160}","{""DO_NOTHING"": {""DO_NOTHING"": 2403, ""ENTER_BUY"": 145, ""ENTER_SELL"": 65}, ""ENTER_BUY"": {""DO_NOTHING"": 881, ""ENTER_BUY"": 136, ""ENTER_SELL"": 98}, ""ENTER_SELL"": {""DO_NOTHING"": 1054, ""ENTER_BUY"": 67, ""ENTER_SELL"": 39}}",False
0.50,2024-12,4567,336,0.073571,0.14881,-0.366845,-123.26,0.488802,132.26,0.127586,0.282609,0.276771,"{""DO_NOTHING"": 4231, ""ENTER_BUY"": 290, ""ENTER_SELL"": 46}","{""DO_NOTHING"": 2761, ""ENTER_BUY"": 914, ""ENTER_SELL"": 892}","{""DO_NOTHING"": {""DO_NOTHING"": 2591, ""ENTER_BUY"": 164, ""ENTER_SELL"": 6}, ""ENTER_BUY"": {""DO_NOTHING"": 850, ""ENTER_BUY"": 37, ""ENTER_SELL"": 27}, ""ENTER_SELL"": {""DO_NOTHING"": 790, ""ENTER_BUY"": 89, ""ENTER_SELL"": 13}}",False
0.50,2025-01,4844,427,0.08815,0.196721,-0.209578,-89.49,0.682175,131.25,0.123494,0.452632,0.28572,"{""DO_NOTHING"": 4417, ""ENTER_BUY"": 332, ""ENTER_SELL"": 95}","{""DO_NOTHING"": 2821, ""ENTER_BUY"": 928, ""ENTER_SELL"": 1095}","{""DO_NOTHING"": {""DO_NOTHING"": 2605, ""ENTER_BUY"": 180, ""ENTER_SELL"": 36}, ""ENTER_BUY"": {""DO_NOTHING"": 871, ""ENTER_BUY"": 41, ""ENTER_SELL"": 16}, ""ENTER_SELL"": {""DO_NOTHING"": 941, ""ENTER_BUY"": 111, ""ENTER_SELL"": 43}}",False
0.50,2025-02,4612,445,0.096487,0.364045,0.45636,203.08,2.065477,57.65,0.364045,,0.33166,"{""DO_NOTHING"": 4167, ""ENTER_BUY"": 445}","{""DO_NOTHING"": 2861, ""ENTER_BUY"": 905, ""ENTER_SELL"": 846}","{""DO_NOTHING"": {""DO_NOTHING"": 2653, ""ENTER_BUY"": 208, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 743, ""ENTER_BUY"": 162, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 771, ""ENTER_BUY"": 75, ""ENTER_SELL"": 0}}",False
0.50,2025-03,4577,719,0.15709,0.265647,-0.147775,-106.25,0.787632,202.23,0.317204,0.247655,0.30606,"{""DO_NOTHING"": 3858, ""ENTER_BUY"": 186, ""ENTER_SELL"": 533}","{""DO_NOTHING"": 2332, ""ENTER_BUY"": 1164, ""ENTER_SELL"": 1081}","{""DO_NOTHING"": {""DO_NOTHING"": 2065, ""ENTER_BUY"": 70, ""ENTER_SELL"": 197}, ""ENTER_BUY"": {""DO_NOTHING"": 901, ""ENTER_BUY"": 59, ""ENTER_SELL"": 204}, ""ENTER_SELL"": {""DO_NOTHING"": 892, ""ENTER_BUY"": 57, ""ENTER_SELL"": 132}}",False
0.50,2025-04,5188,878,0.169237,0.398633,0.203132,178.35,1.339921,85.38,0.421405,0.386874,0.304367,"{""DO_NOTHING"": 4310, ""ENTER_BUY"": 299, ""ENTER_SELL"": 579}","{""DO_NOTHING"": 2083, ""ENTER_BUY"": 1674, ""ENTER_SELL"": 1431}","{""DO_NOTHING"": {""DO_NOTHING"": 1798, ""ENTER_BUY"": 103, ""ENTER_SELL"": 182}, ""ENTER_BUY"": {""DO_NOTHING"": 1375, ""ENTER_BUY"": 126, ""ENTER_SELL"": 173}, ""ENTER_SELL"": {""DO_NOTHING"": 1137, ""ENTER_BUY"": 70, ""ENTER_SELL"": 224}}",False
0.50,2025-05,5176,216,0.041731,0.300926,-0.060741,-13.12,0.910155,53.84,0.614035,0.188679,0.237471,"{""DO_NOTHING"": 4960, ""ENTER_BUY"": 57, ""ENTER_SELL"": 159}","{""DO_NOTHING"": 2371, ""ENTER_BUY"": 1562, ""ENTER_SELL"": 1243}","{""DO_NOTHING"": {""DO_NOTHING"": 2296, ""ENTER_BUY"": 18, ""ENTER_SELL"": 57}, ""ENTER_BUY"": {""DO_NOTHING"": 1455, ""ENTER_BUY"": 35, ""ENTER_SELL"": 72}, ""ENTER_SELL"": {""DO_NOTHING"": 1209, ""ENTER_BUY"": 4, ""ENTER_SELL"": 30}}",False
0.50,2025-06,4613,436,0.094515,0.259174,-0.141514,-61.7,0.7961,105.7,0.452381,0.213068,0.289978,"{""DO_NOTHING"": 4177, ""ENTER_BUY"": 84, ""ENTER_SELL"": 352}","{""DO_NOTHING"": 2481, ""ENTER_BUY"": 1207, ""ENTER_SELL"": 925}","{""DO_NOTHING"": {""DO_NOTHING"": 2309, ""ENTER_BUY"": 39, ""ENTER_SELL"": 133}, ""ENTER_BUY"": {""DO_NOTHING"": 1025, ""ENTER_BUY"": 38, ""ENTER_SELL"": 144}, ""ENTER_SELL"": {""DO_NOTHING"": 843, ""ENTER_BUY"": 7, ""ENTER_SELL"": 75}}",False
0.50,2025-07,5235,633,0.120917,0.331754,0.118436,74.97,1.201408,68.92,0.284722,0.371014,0.322477,"{""DO_NOTHING"": 4602, ""ENTER_BUY"": 288, ""ENTER_SELL"": 345}","{""DO_NOTHING"": 2834, ""ENTER_BUY"": 946, ""ENTER_SELL"": 1455}","{""DO_NOTHING"": {""DO_NOTHING"": 2574, ""ENTER_BUY"": 121, ""ENTER_SELL"": 139}, ""ENTER_BUY"": {""DO_NOTHING"": 786, ""ENTER_BUY"": 82, ""ENTER_SELL"": 78}, ""ENTER_SELL"": {""DO_NOTHING"": 1242, ""ENTER_BUY"": 85, ""ENTER_SELL"": 128}}",False
0.50,2025-08,4898,595,0.121478,0.272269,-0.035395,-21.06,0.944133,123.78,0.4375,0.267703,0.312227,"{""DO_NOTHING"": 4303, ""ENTER_BUY"": 16, ""ENTER_SELL"": 579}","{""DO_NOTHING"": 2914, ""ENTER_BUY"": 974, ""ENTER_SELL"": 1010}","{""DO_NOTHING"": {""DO_NOTHING"": 2625, ""ENTER_BUY"": 8, ""ENTER_SELL"": 281}, ""ENTER_BUY"": {""DO_NOTHING"": 824, ""ENTER_BUY"": 7, ""ENTER_SELL"": 143}, ""ENTER_SELL"": {""DO_NOTHING"": 854, ""ENTER_BUY"": 1, ""ENTER_SELL"": 155}}",False
0.50,2025-09,4901,482,0.098347,0.211618,-0.264606,-127.54,0.632301,210.14,0.179012,0.278481,0.316305,"{""DO_NOTHING"": 4419, ""ENTER_BUY"": 324, ""ENTER_SELL"": 158}","{""DO_NOTHING"": 3081, ""ENTER_BUY"": 863, ""ENTER_SELL"": 957}","{""DO_NOTHING"": {""DO_NOTHING"": 2896, ""ENTER_BUY"": 136, ""ENTER_SELL"": 49}, ""ENTER_BUY"": {""DO_NOTHING"": 740, ""ENTER_BUY"": 58, ""ENTER_SELL"": 65}, ""ENTER_SELL"": {""DO_NOTHING"": 783, ""ENTER_BUY"": 130, ""ENTER_SELL"": 44}}",False
0.50,2025-10,5429,443,0.081599,0.243792,-0.025666,-11.37,0.956155,99.59,0.277778,0.237197,0.31189,"{""DO_NOTHING"": 4986, ""ENTER_BUY"": 72, ""ENTER_SELL"": 371}","{""DO_NOTHING"": 3455, ""ENTER_BUY"": 956, ""ENTER_SELL"": 1018}","{""DO_NOTHING"": {""DO_NOTHING"": 3250, ""ENTER_BUY"": 28, ""ENTER_SELL"": 177}, ""ENTER_BUY"": {""DO_NOTHING"": 830, ""ENTER_BUY"": 20, ""ENTER_SELL"": 106}, ""ENTER_SELL"": {""DO_NOTHING"": 906, ""ENTER_BUY"": 24, ""ENTER_SELL"": 88}}",False
0.50,2025-11,4612,291,0.063096,0.254296,-0.03354,-9.76,0.945599,106.97,,0.254296,0.330379,"{""DO_NOTHING"": 4321, ""ENTER_SELL"": 291}","{""DO_NOTHING"": 3314, ""ENTER_BUY"": 621, ""ENTER_SELL"": 677}","{""DO_NOTHING"": {""DO_NOTHING"": 3200, ""ENTER_BUY"": 0, ""ENTER_SELL"": 114}, ""ENTER_BUY"": {""DO_NOTHING"": 518, ""ENTER_BUY"": 0, ""ENTER_SELL"": 103}, ""ENTER_SELL"": {""DO_NOTHING"": 603, ""ENTER_BUY"": 0, ""ENTER_SELL"": 74}}",False
0.50,2025-12,4596,412,0.089643,0.240291,0.378956,156.13,1.922373,75.09,0.217391,0.243169,0.362906,"{""DO_NOTHING"": 4184, ""ENTER_BUY"": 46, ""ENTER_SELL"": 366}","{""DO_NOTHING"": 3497, ""ENTER_BUY"": 616, ""ENTER_SELL"": 483}","{""DO_NOTHING"": {""DO_NOTHING"": 3260, ""ENTER_BUY"": 30, ""ENTER_SELL"": 207}, ""ENTER_BUY"": {""DO_NOTHING"": 536, ""ENTER_BUY"": 10, ""ENTER_SELL"": 70}, ""ENTER_SELL"": {""DO_NOTHING"": 388, ""ENTER_BUY"": 6, ""ENTER_SELL"": 89}}",False
0.50,2026-01,4611,541,0.117328,0.362292,0.197782,107.0,1.359012,75.0,0.033557,0.487245,0.363036,"{""DO_NOTHING"": 4070, ""ENTER_BUY"": 149, ""ENTER_SELL"": 392}","{""DO_NOTHING"": 2888, ""ENTER_BUY"": 857, ""ENTER_SELL"": 866}","{""DO_NOTHING"": {""DO_NOTHING"": 2698, ""ENTER_BUY"": 62, ""ENTER_SELL"": 128}, ""ENTER_BUY"": {""DO_NOTHING"": 779, ""ENTER_BUY"": 5, ""ENTER_SELL"": 73}, ""ENTER_SELL"": {""DO_NOTHING"": 593, ""ENTER_BUY"": 82, ""ENTER_SELL"": 191}}",False
0.50,2026-02,4539,149,0.032827,0.375839,0.20094,29.94,1.34814,52.0,0.214286,0.473118,0.322849,"{""DO_NOTHING"": 4390, ""ENTER_BUY"": 56, ""ENTER_SELL"": 93}","{""DO_NOTHING"": 3177, ""ENTER_BUY"": 581, ""ENTER_SELL"": 781}","{""DO_NOTHING"": {""DO_NOTHING"": 3141, ""ENTER_BUY"": 17, ""ENTER_SELL"": 19}, ""ENTER_BUY"": {""DO_NOTHING"": 539, ""ENTER_BUY"": 12, ""ENTER_SELL"": 30}, ""ENTER_SELL"": {""DO_NOTHING"": 710, ""ENTER_BUY"": 27, ""ENTER_SELL"": 44}}",False
0.50,2026-03,4866,327,0.067201,0.400612,0.298165,97.5,1.543145,47.0,0.351955,0.459459,0.282839,"{""DO_NOTHING"": 4539, ""ENTER_BUY"": 179, ""ENTER_SELL"": 148}","{""DO_NOTHING"": 2382, ""ENTER_BUY"": 1060, ""ENTER_SELL"": 1424}","{""DO_NOTHING"": {""DO_NOTHING"": 2285, ""ENTER_BUY"": 47, ""ENTER_SELL"": 50}, ""ENTER_BUY"": {""DO_NOTHING"": 967, ""ENTER_BUY"": 63, ""ENTER_SELL"": 30}, ""ENTER_SELL"": {""DO_NOTHING"": 1287, ""ENTER_BUY"": 69, ""ENTER_SELL"": 68}}",False
0.50,2026-04,2294,492,0.214473,0.178862,-0.305854,-150.48,0.578535,239.35,,0.178862,0.302917,"{""DO_NOTHING"": 1802, ""ENTER_SELL"": 492}","{""DO_NOTHING"": 1283, ""ENTER_BUY"": 692, ""ENTER_SELL"": 319}","{""DO_NOTHING"": {""DO_NOTHING"": 1067, ""ENTER_BUY"": 0, ""ENTER_SELL"": 216}, ""ENTER_BUY"": {""DO_NOTHING"": 504, ""ENTER_BUY"": 0, ""ENTER_SELL"": 188}, ""ENTER_SELL"": {""DO_NOTHING"": 231, ""ENTER_BUY"": 0, ""ENTER_SELL"": 88}}",False
0.60,2020-01,3168,59,0.018624,1.0,2.0,118.0,,0.0,1.0,1.0,0.484072,"{""DO_NOTHING"": 3109, ""ENTER_BUY"": 50, ""ENTER_SELL"": 9}","{""DO_NOTHING"": 2783, ""ENTER_BUY"": 188, ""ENTER_SELL"": 197}","{""DO_NOTHING"": {""DO_NOTHING"": 2783, ""ENTER_BUY"": 0, ""ENTER_SELL"": 0}, ""ENTER_BUY"": {""DO_NOTHING"": 138, ""ENTER_BUY"": 50, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 188, ""ENTER_BUY"": 0, ""ENTER_SELL"": 9}}",True
0.60,2020-02,4608,394,0.085503,0.873096,1.717817,676.82,23.508148,11.0,0.82377,0.953333,0.561471,"{""DO_NOTHING"": 4214, ""ENTER_BUY"": 244, ""ENTER_SELL"": 150}","{""DO_NOTHING"": 3325, ""ENTER_BUY"": 637, ""ENTER_SELL"": 646}","{""DO_NOTHING"": {""DO_NOTHING"": 3275, ""ENTER_BUY"": 43, ""ENTER_SELL"": 7}, ""ENTER_BUY"": {""DO_NOTHING"": 436, ""ENTER_BUY"": 201, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 503, ""ENTER_BUY"": 0, ""ENTER_SELL"": 143}}",False
0.60,2020-03,4862,378,0.077746,0.857143,1.57791,596.45,12.253774,5.0,0.883178,0.823171,0.309898,"{""DO_NOTHING"": 4484, ""ENTER_BUY"": 214, ""ENTER_SELL"": 164}","{""DO_NOTHING"": 1796, ""ENTER_BUY"": 1567, ""ENTER_SELL"": 1499}","{""DO_NOTHING"": {""DO_NOTHING"": 1743, ""ENTER_BUY"": 24, ""ENTER_SELL"": 29}, ""ENTER_BUY"": {""DO_NOTHING"": 1378, ""ENTER_BUY"": 189, ""ENTER_SELL"": 0}, ""ENTER_SELL"": {""DO_NOTHING"": 1363, ""ENTER_BUY"": 1, ""ENTER_SELL"": 135}}",False
